date,country,state,city,status,value
02-10-2020,China,Tianjin,_,Confirmed,4.0
02-10-2020,China,Tianjin,_,Recovered,4.0
02-10-2020,China,Gansu,_,Recovered,1.0
02-10-2020,China,Jilin,_,Confirmed,2.0
02-10-2020,China,Jilin,_,Recovered,1.0
02-10-2020,China,Inner Mongolia,_,Confirmed,4.0
02-10-2020,China,Ningxia,_,Confirmed,4.0
02-10-2020,China,Xinjiang,_,Confirmed,4.0
02-10-2020,Singapore,_,_,Confirmed,5.0
02-10-2020,Hong Kong,Hong Kong,_,Confirmed,9.0
02-10-2020,South Korea,_,_,Confirmed,2.0
02-10-2020,Japan,_,_,Recovered,3.0
02-10-2020,Malaysia,_,_,Confirmed,2.0
02-10-2020,Vietnam,_,_,Confirmed,1.0
02-10-2020,UK,_,_,Confirmed,5.0
02-10-2020,United Arab Emirates,_,_,Confirmed,1.0
02-11-2020,China,Hubei,_,Confirmed,1638.0
02-11-2020,China,Hubei,_,Deaths,94.0
02-11-2020,China,Hubei,_,Recovered,417.0
02-11-2020,China,Guangdong,_,Confirmed,18.0
02-11-2020,China,Guangdong,_,Recovered,45.0
02-11-2020,China,Zhejiang,_,Confirmed,25.0
02-11-2020,China,Zhejiang,_,Recovered,28.0
02-11-2020,China,Henan,_,Confirmed,32.0
02-11-2020,China,Henan,_,Deaths,1.0
02-11-2020,China,Henan,_,Recovered,27.0
02-11-2020,China,Hunan,_,Confirmed,33.0
02-11-2020,China,Hunan,_,Recovered,39.0
02-11-2020,China,Anhui,_,Confirmed,30.0
02-11-2020,China,Anhui,_,Deaths,1.0
02-11-2020,China,Anhui,_,Recovered,17.0
02-11-2020,China,Jiangxi,_,Confirmed,33.0
02-11-2020,China,Jiangxi,_,Recovered,23.0
02-11-2020,China,Jiangsu,_,Confirmed,23.0
02-11-2020,China,Jiangsu,_,Recovered,12.0
02-11-2020,China,Chongqing,_,Confirmed,19.0
02-11-2020,China,Chongqing,_,Deaths,1.0
02-11-2020,China,Chongqing,_,Recovered,13.0
02-11-2020,China,Shandong,_,Confirmed,21.0
02-11-2020,China,Shandong,_,Recovered,14.0
02-11-2020,China,Sichuan,_,Confirmed,12.0
02-11-2020,China,Sichuan,_,Recovered,5.0
02-11-2020,China,Heilongjiang,_,Confirmed,29.0
02-11-2020,China,Heilongjiang,_,Deaths,1.0
02-11-2020,China,Beijing,_,Confirmed,5.0
02-11-2020,China,Beijing,_,Deaths,1.0
02-11-2020,China,Beijing,_,Recovered,4.0
02-11-2020,China,Shanghai,_,Confirmed,4.0
02-11-2020,China,Shanghai,_,Recovered,4.0
02-11-2020,China,Fujian,_,Confirmed,6.0
02-11-2020,China,Fujian,_,Recovered,6.0
02-11-2020,China,Hebei,_,Confirmed,21.0
02-11-2020,China,Hebei,_,Recovered,7.0
02-11-2020,China,Shaanxi,_,Confirmed,6.0
02-11-2020,China,Shaanxi,_,Recovered,2.0
02-11-2020,China,Guangxi,_,Confirmed,5.0
02-11-2020,China,Guangxi,_,Recovered,9.0
02-11-2020,China,Yunnan,_,Confirmed,4.0
02-11-2020,China,Yunnan,_,Recovered,1.0
02-11-2020,China,Hainan,_,Confirmed,6.0
02-11-2020,China,Hainan,_,Recovered,1.0
02-11-2020,China,Guizhou,_,Confirmed,18.0
02-11-2020,China,Guizhou,_,Recovered,7.0
02-11-2020,China,Shanxi,_,Confirmed,5.0
02-11-2020,China,Shanxi,_,Recovered,5.0
02-11-2020,China,Liaoning,_,Confirmed,3.0
02-11-2020,China,Liaoning,_,Recovered,6.0
02-11-2020,China,Tianjin,_,Confirmed,11.0
02-11-2020,China,Tianjin,_,Deaths,1.0
02-11-2020,China,Tianjin,_,Recovered,2.0
02-11-2020,China,Gansu,_,Confirmed,3.0
02-11-2020,China,Gansu,_,Recovered,7.0
02-11-2020,China,Jilin,_,Confirmed,1.0
02-11-2020,China,Jilin,_,Recovered,5.0
02-11-2020,China,Xinjiang,_,Confirmed,6.0
02-11-2020,China,Xinjiang,_,Recovered,3.0
02-11-2020,China,Ningxia,_,Confirmed,4.0
02-11-2020,China,Ningxia,_,Recovered,9.0
02-11-2020,Hong Kong,Hong Kong,_,Confirmed,11.0
02-11-2020,Singapore,_,_,Confirmed,2.0
02-11-2020,Singapore,_,_,Recovered,7.0
02-11-2020,Thailand,_,_,Confirmed,1.0
02-11-2020,South Korea,_,_,Confirmed,1.0
02-11-2020,Japan,_,_,Recovered,5.0
02-11-2020,China,Qinghai,_,Recovered,2.0
02-11-2020,Malaysia,_,_,Recovered,2.0
02-11-2020,Germany,_,_,Confirmed,2.0
02-11-2020,Vietnam,_,_,Confirmed,1.0
02-11-2020,Vietnam,_,_,Recovered,5.0
02-11-2020,United States of America,CA,San Diego County,Confirmed,1.0
02-12-2020,China,Hubei,_,Recovered,47.0
02-12-2020,China,Guangdong,_,Confirmed,42.0
02-12-2020,China,Guangdong,_,Recovered,63.0
02-12-2020,China,Henan,_,Confirmed,30.0
02-12-2020,China,Henan,_,Deaths,1.0
02-12-2020,China,Henan,_,Recovered,28.0
02-12-2020,China,Zhejiang,_,Confirmed,14.0
02-12-2020,China,Zhejiang,_,Recovered,51.0
02-12-2020,China,Hunan,_,Confirmed,34.0
02-12-2020,China,Hunan,_,Deaths,1.0
02-12-2020,China,Hunan,_,Recovered,57.0
02-12-2020,China,Anhui,_,Confirmed,29.0
02-12-2020,China,Anhui,_,Recovered,22.0
02-12-2020,China,Jiangxi,_,Confirmed,40.0
02-12-2020,China,Jiangxi,_,Recovered,24.0
02-12-2020,China,Jiangsu,_,Confirmed,28.0
02-12-2020,China,Jiangsu,_,Recovered,32.0
02-12-2020,China,Chongqing,_,Confirmed,13.0
02-12-2020,China,Chongqing,_,Recovered,23.0
02-12-2020,China,Shandong,_,Confirmed,10.0
02-12-2020,China,Shandong,_,Deaths,1.0
02-12-2020,China,Shandong,_,Recovered,12.0
02-12-2020,China,Sichuan,_,Confirmed,19.0
02-12-2020,China,Sichuan,_,Recovered,7.0
02-12-2020,China,Heilongjiang,_,Confirmed,18.0
02-12-2020,China,Heilongjiang,_,Recovered,3.0
02-12-2020,China,Beijing,_,Confirmed,10.0
02-12-2020,China,Beijing,_,Recovered,8.0
02-12-2020,China,Shanghai,_,Confirmed,8.0
02-12-2020,China,Shanghai,_,Recovered,5.0
02-12-2020,China,Fujian,_,Confirmed,5.0
02-12-2020,China,Fujian,_,Recovered,8.0
02-12-2020,China,Hebei,_,Confirmed,12.0
02-12-2020,China,Hebei,_,Recovered,6.0
02-12-2020,China,Shaanxi,_,Confirmed,6.0
02-12-2020,China,Shaanxi,_,Recovered,11.0
02-12-2020,China,Guangxi,_,Confirmed,7.0
02-12-2020,Others,Diamond Princess cruise ship,_,Confirmed,40.0
02-12-2020,China,Hainan,_,Confirmed,13.0
02-12-2020,China,Hainan,_,Deaths,1.0
02-12-2020,China,Hainan,_,Recovered,7.0
02-12-2020,China,Yunnan,_,Confirmed,1.0
02-12-2020,China,Yunnan,_,Recovered,6.0
02-12-2020,China,Guizhou,_,Confirmed,6.0
02-12-2020,China,Guizhou,_,Recovered,1.0
02-12-2020,China,Shanxi,_,Confirmed,2.0
02-12-2020,China,Shanxi,_,Recovered,3.0
02-12-2020,China,Liaoning,_,Confirmed,5.0
02-12-2020,China,Liaoning,_,Deaths,1.0
02-12-2020,China,Liaoning,_,Recovered,1.0
02-12-2020,China,Tianjin,_,Confirmed,6.0
02-12-2020,China,Tianjin,_,Recovered,1.0
02-12-2020,China,Gansu,_,Confirmed,1.0
02-12-2020,China,Gansu,_,Recovered,7.0
02-12-2020,China,Jilin,_,Confirmed,2.0
02-12-2020,China,Jilin,_,Recovered,4.0
02-12-2020,China,Inner Mongolia,_,Confirmed,2.0
02-12-2020,China,Inner Mongolia,_,Recovered,1.0
02-12-2020,China,Xinjiang,_,Confirmed,4.0
02-12-2020,China,Ningxia,_,Confirmed,5.0
02-12-2020,China,Ningxia,_,Recovered,2.0
02-12-2020,Hong Kong,Hong Kong,_,Confirmed,1.0
02-12-2020,Hong Kong,Hong Kong,_,Recovered,1.0
02-12-2020,Singapore,_,_,Confirmed,3.0
02-12-2020,Singapore,_,_,Recovered,6.0
02-12-2020,Japan,_,_,Confirmed,2.0
02-12-2020,South Korea,_,_,Recovered,4.0
02-12-2020,China,Qinghai,_,Recovered,4.0
02-12-2020,France,_,_,Recovered,2.0
02-12-2020,Macau,Macau,_,Recovered,1.0
02-12-2020,UK,_,_,Confirmed,1.0
02-12-2020,UK,_,_,Recovered,1.0
02-12-2020,United Arab Emirates,_,_,Recovered,1.0
02-12-2020,Philippines,_,_,Recovered,1.0
02-12-2020,Russia,_,_,Recovered,2.0
02-12-2020,Cambodia,_,_,Recovered,1.0
02-12-2020,Canada,ON,London,Recovered,1.0
02-12-2020,Finland,_,_,Recovered,1.0
02-12-2020,China,Tibet,_,Recovered,1.0
02-12-2020,Nepal,_,_,Recovered,1.0
02-13-2020,China,Hubei,_,Confirmed,14840.0
02-13-2020,China,Hubei,_,Deaths,242.0
02-13-2020,China,Hubei,_,Recovered,773.0
02-13-2020,China,Guangdong,_,Confirmed,22.0
02-13-2020,China,Guangdong,_,Deaths,1.0
02-13-2020,China,Guangdong,_,Recovered,39.0
02-13-2020,China,Henan,_,Confirmed,34.0
02-13-2020,China,Henan,_,Deaths,2.0
02-13-2020,China,Henan,_,Recovered,50.0
02-13-2020,China,Zhejiang,_,Confirmed,14.0
02-13-2020,China,Zhejiang,_,Recovered,39.0
02-13-2020,China,Hunan,_,Confirmed,22.0
02-13-2020,China,Hunan,_,Recovered,35.0
02-13-2020,China,Anhui,_,Confirmed,21.0
02-13-2020,China,Anhui,_,Deaths,1.0
02-13-2020,China,Anhui,_,Recovered,30.0
02-13-2020,China,Jiangxi,_,Confirmed,28.0
02-13-2020,China,Jiangxi,_,Recovered,18.0
02-13-2020,China,Jiangsu,_,Confirmed,27.0
02-13-2020,China,Jiangsu,_,Recovered,14.0
02-13-2020,China,Chongqing,_,Confirmed,11.0
02-13-2020,China,Chongqing,_,Deaths,1.0
02-13-2020,China,Chongqing,_,Recovered,26.0
02-13-2020,China,Shandong,_,Confirmed,12.0
02-13-2020,China,Shandong,_,Recovered,13.0
02-13-2020,China,Sichuan,_,Confirmed,15.0
02-13-2020,China,Sichuan,_,Recovered,12.0
02-13-2020,China,Heilongjiang,_,Confirmed,17.0
02-13-2020,China,Heilongjiang,_,Deaths,1.0
02-13-2020,China,Heilongjiang,_,Recovered,2.0
02-13-2020,China,Beijing,_,Confirmed,14.0
02-13-2020,China,Beijing,_,Recovered,13.0
02-13-2020,China,Shanghai,_,Confirmed,4.0
02-13-2020,China,Shanghai,_,Recovered,5.0
02-13-2020,China,Fujian,_,Confirmed,7.0
02-13-2020,China,Fujian,_,Recovered,4.0
02-13-2020,China,Hebei,_,Confirmed,14.0
02-13-2020,China,Hebei,_,Deaths,1.0
02-13-2020,China,Hebei,_,Recovered,14.0
02-13-2020,China,Shaanxi,_,Confirmed,4.0
02-13-2020,China,Shaanxi,_,Recovered,3.0
02-13-2020,China,Guangxi,_,Deaths,1.0
02-13-2020,China,Guangxi,_,Recovered,1.0
02-13-2020,China,Hainan,_,Recovered,3.0
02-13-2020,China,Yunnan,_,Confirmed,2.0
02-13-2020,China,Yunnan,_,Recovered,1.0
02-13-2020,China,Guizhou,_,Confirmed,2.0
02-13-2020,China,Guizhou,_,Recovered,9.0
02-13-2020,China,Shanxi,_,Recovered,3.0
02-13-2020,China,Tianjin,_,Confirmed,7.0
02-13-2020,China,Tianjin,_,Deaths,1.0
02-13-2020,China,Tianjin,_,Recovered,10.0
02-13-2020,China,Liaoning,_,Confirmed,1.0
02-13-2020,China,Liaoning,_,Recovered,2.0
02-13-2020,China,Gansu,_,Confirmed,3.0
02-13-2020,China,Gansu,_,Recovered,8.0
02-13-2020,China,Jilin,_,Confirmed,1.0
02-13-2020,China,Jilin,_,Recovered,2.0
02-13-2020,China,Ningxia,_,Confirmed,6.0
02-13-2020,China,Xinjiang,_,Confirmed,4.0
02-13-2020,China,Xinjiang,_,Deaths,1.0
02-13-2020,China,Xinjiang,_,Recovered,3.0
02-13-2020,China,Inner Mongolia,_,Confirmed,1.0
02-13-2020,Singapore,_,_,Confirmed,8.0
02-13-2020,Hong Kong,Hong Kong,_,Confirmed,3.0
02-13-2020,Thailand,_,_,Recovered,2.0
02-13-2020,Japan,_,_,Deaths,1.0
02-13-2020,Malaysia,_,_,Confirmed,1.0
02-13-2020,China,Qinghai,_,Recovered,2.0
02-13-2020,Germany,_,_,Recovered,1.0
02-13-2020,Vietnam,_,_,Confirmed,1.0
02-13-2020,Vietnam,_,_,Recovered,1.0
02-13-2020,Macau,Macau,_,Recovered,1.0
02-13-2020,Australia,New South Wales,_,Recovered,2.0
02-13-2020,Australia,Victoria,_,Recovered,4.0
02-13-2020,United States of America,CA,San Diego County,Confirmed,1.0
02-13-2020,United States of America,TX,San Antonio,Confirmed,1.0
02-14-2020,China,Hubei,_,Confirmed,6200.0
02-14-2020,China,Hubei,_,Deaths,147.0
02-14-2020,China,Hubei,_,Recovered,1315.0
02-14-2020,China,Guangdong,_,Confirmed,20.0
02-14-2020,China,Guangdong,_,Recovered,48.0
02-14-2020,China,Henan,_,Confirmed,15.0
02-14-2020,China,Henan,_,Deaths,1.0
02-14-2020,China,Henan,_,Recovered,61.0
02-14-2020,China,Zhejiang,_,Confirmed,10.0
02-14-2020,China,Zhejiang,_,Recovered,43.0
02-14-2020,China,Hunan,_,Confirmed,20.0
02-14-2020,China,Hunan,_,Recovered,25.0
02-14-2020,China,Anhui,_,Confirmed,24.0
02-14-2020,China,Anhui,_,Deaths,1.0
02-14-2020,China,Anhui,_,Recovered,36.0
02-14-2020,China,Jiangxi,_,Confirmed,28.0
02-14-2020,China,Jiangxi,_,Recovered,17.0
02-14-2020,China,Jiangsu,_,Confirmed,23.0
02-14-2020,China,Jiangsu,_,Recovered,18.0
02-14-2020,China,Chongqing,_,Confirmed,8.0
02-14-2020,China,Chongqing,_,Deaths,1.0
02-14-2020,China,Chongqing,_,Recovered,24.0
02-14-2020,China,Shandong,_,Confirmed,14.0
02-14-2020,China,Shandong,_,Recovered,31.0
02-14-2020,China,Sichuan,_,Confirmed,12.0
02-14-2020,China,Sichuan,_,Recovered,10.0
02-14-2020,China,Heilongjiang,_,Confirmed,24.0
02-14-2020,China,Heilongjiang,_,Deaths,2.0
02-14-2020,China,Heilongjiang,_,Recovered,14.0
02-14-2020,China,Beijing,_,Confirmed,6.0
02-14-2020,China,Beijing,_,Recovered,11.0
02-14-2020,China,Shanghai,_,Confirmed,3.0
02-14-2020,China,Shanghai,_,Recovered,28.0
02-14-2020,China,Hebei,_,Confirmed,18.0
02-14-2020,China,Hebei,_,Recovered,19.0
02-14-2020,China,Fujian,_,Confirmed,2.0
02-14-2020,China,Fujian,_,Recovered,6.0
02-14-2020,China,Shaanxi,_,Confirmed,1.0
02-14-2020,China,Shaanxi,_,Recovered,8.0
02-14-2020,China,Guangxi,_,Confirmed,4.0
02-14-2020,China,Guangxi,_,Recovered,3.0
02-14-2020,Others,Diamond Princess cruise ship,_,Confirmed,43.0
02-14-2020,China,Yunnan,_,Confirmed,6.0
02-14-2020,China,Yunnan,_,Recovered,9.0
02-14-2020,China,Hainan,_,Confirmed,2.0
02-14-2020,China,Hainan,_,Recovered,13.0
02-14-2020,China,Guizhou,_,Confirmed,5.0
02-14-2020,China,Guizhou,_,Recovered,1.0
02-14-2020,China,Shanxi,_,Confirmed,1.0
02-14-2020,China,Shanxi,_,Recovered,2.0
02-14-2020,China,Tianjin,_,Confirmed,1.0
02-14-2020,China,Tianjin,_,Recovered,10.0
02-14-2020,China,Liaoning,_,Confirmed,2.0
02-14-2020,China,Liaoning,_,Recovered,7.0
02-14-2020,China,Jilin,_,Confirmed,2.0
02-14-2020,China,Jilin,_,Recovered,1.0
02-14-2020,China,Ningxia,_,Confirmed,3.0
02-14-2020,Singapore,_,_,Confirmed,9.0
02-14-2020,Singapore,_,_,Recovered,2.0
02-14-2020,China,Inner Mongolia,_,Confirmed,4.0
02-14-2020,China,Xinjiang,_,Confirmed,2.0
02-14-2020,Hong Kong,Hong Kong,_,Confirmed,3.0
02-14-2020,Japan,_,_,Confirmed,1.0
02-14-2020,Taiwan,Taiwan,_,Recovered,1.0
02-14-2020,Egypt,_,_,Confirmed,1.0
02-15-2020,China,Hubei,_,Confirmed,1843.0
02-15-2020,China,Hubei,_,Deaths,139.0
02-15-2020,China,Hubei,_,Recovered,849.0
02-15-2020,China,Guangdong,_,Confirmed,33.0
02-15-2020,China,Guangdong,_,Recovered,48.0
02-15-2020,China,Henan,_,Confirmed,28.0
02-15-2020,China,Henan,_,Deaths,2.0
02-15-2020,China,Henan,_,Recovered,34.0
02-15-2020,China,Zhejiang,_,Confirmed,7.0
02-15-2020,China,Zhejiang,_,Recovered,25.0
02-15-2020,China,Hunan,_,Confirmed,13.0
02-15-2020,China,Hunan,_,Recovered,61.0
02-15-2020,China,Anhui,_,Confirmed,16.0
02-15-2020,China,Anhui,_,Recovered,28.0
02-15-2020,China,Jiangxi,_,Confirmed,13.0
02-15-2020,China,Jiangxi,_,Recovered,23.0
02-15-2020,China,Jiangsu,_,Confirmed,11.0
02-15-2020,China,Jiangsu,_,Recovered,29.0
02-15-2020,China,Chongqing,_,Confirmed,7.0
02-15-2020,China,Chongqing,_,Recovered,32.0
02-15-2020,China,Shandong,_,Confirmed,9.0
02-15-2020,China,Shandong,_,Recovered,20.0
02-15-2020,China,Sichuan,_,Confirmed,7.0
02-15-2020,China,Sichuan,_,Recovered,5.0
02-15-2020,China,Heilongjiang,_,Confirmed,6.0
02-15-2020,China,Heilongjiang,_,Recovered,21.0
02-15-2020,China,Beijing,_,Confirmed,3.0
02-15-2020,China,Beijing,_,Deaths,1.0
02-15-2020,China,Beijing,_,Recovered,18.0
02-15-2020,China,Shanghai,_,Confirmed,8.0
02-15-2020,China,Shanghai,_,Recovered,34.0
02-15-2020,China,Hebei,_,Confirmed,8.0
02-15-2020,China,Hebei,_,Recovered,14.0
02-15-2020,China,Fujian,_,Confirmed,4.0
02-15-2020,China,Fujian,_,Recovered,8.0
02-15-2020,Others,Diamond Princess cruise ship,_,Confirmed,67.0
02-15-2020,China,Guangxi,_,Confirmed,9.0
02-15-2020,China,Guangxi,_,Recovered,8.0
02-15-2020,China,Shaanxi,_,Confirmed,2.0
02-15-2020,China,Shaanxi,_,Recovered,6.0
02-15-2020,China,Yunnan,_,Confirmed,6.0
02-15-2020,China,Yunnan,_,Recovered,6.0
02-15-2020,China,Hainan,_,Confirmed,3.0
02-15-2020,China,Guizhou,_,Confirmed,3.0
02-15-2020,China,Guizhou,_,Recovered,13.0
02-15-2020,China,Shanxi,_,Confirmed,1.0
02-15-2020,China,Shanxi,_,Recovered,8.0
02-15-2020,China,Tianjin,_,Confirmed,2.0
02-15-2020,China,Tianjin,_,Recovered,6.0
02-15-2020,China,Liaoning,_,Recovered,2.0
02-15-2020,China,Gansu,_,Recovered,10.0
02-15-2020,China,Jilin,_,Confirmed,2.0
02-15-2020,China,Jilin,_,Recovered,1.0
02-15-2020,Singapore,_,_,Confirmed,5.0
02-15-2020,Singapore,_,_,Recovered,1.0
02-15-2020,China,Ningxia,_,Confirmed,3.0
02-15-2020,China,Ningxia,_,Recovered,9.0
02-15-2020,China,Xinjiang,_,Confirmed,5.0
02-15-2020,China,Xinjiang,_,Recovered,4.0
02-15-2020,China,Inner Mongolia,_,Confirmed,3.0
02-15-2020,China,Inner Mongolia,_,Recovered,1.0
02-15-2020,Japan,_,_,Confirmed,14.0
02-15-2020,Japan,_,_,Recovered,3.0
02-15-2020,South Korea,_,_,Recovered,2.0
02-15-2020,Malaysia,_,_,Confirmed,3.0
02-15-2020,Malaysia,_,_,Recovered,4.0
02-15-2020,China,Qinghai,_,Recovered,2.0
02-15-2020,France,_,_,Confirmed,1.0
02-15-2020,France,_,_,Deaths,1.0
02-15-2020,France,_,_,Recovered,2.0
02-15-2020,United Arab Emirates,_,_,Recovered,2.0
02-15-2020,Spain,_,_,Recovered,2.0
02-16-2020,China,Hubei,_,Confirmed,1933.0
02-16-2020,China,Hubei,_,Deaths,100.0
02-16-2020,China,Hubei,_,Recovered,1016.0
02-16-2020,China,Guangdong,_,Confirmed,22.0
02-16-2020,China,Guangdong,_,Recovered,55.0
02-16-2020,China,Henan,_,Confirmed,19.0
02-16-2020,China,Henan,_,Recovered,49.0
02-16-2020,China,Zhejiang,_,Confirmed,5.0
02-16-2020,China,Zhejiang,_,Recovered,28.0
02-16-2020,China,Hunan,_,Confirmed,3.0
02-16-2020,China,Hunan,_,Deaths,1.0
02-16-2020,China,Hunan,_,Recovered,39.0
02-16-2020,China,Anhui,_,Confirmed,12.0
02-16-2020,China,Anhui,_,Recovered,34.0
02-16-2020,China,Jiangxi,_,Confirmed,12.0
02-16-2020,China,Jiangxi,_,Recovered,30.0
02-16-2020,China,Jiangsu,_,Confirmed,13.0
02-16-2020,China,Jiangsu,_,Recovered,32.0
02-16-2020,China,Chongqing,_,Confirmed,7.0
02-16-2020,China,Chongqing,_,Recovered,23.0
02-16-2020,China,Shandong,_,Confirmed,5.0
02-16-2020,China,Shandong,_,Recovered,17.0
02-16-2020,China,Sichuan,_,Confirmed,11.0
02-16-2020,China,Sichuan,_,Deaths,2.0
02-16-2020,China,Sichuan,_,Recovered,12.0
02-16-2020,China,Heilongjiang,_,Confirmed,20.0
02-16-2020,China,Heilongjiang,_,Recovered,11.0
02-16-2020,China,Beijing,_,Confirmed,5.0
02-16-2020,China,Beijing,_,Recovered,10.0
02-16-2020,Others,Diamond Princess cruise ship,_,Confirmed,70.0
02-16-2020,China,Shanghai,_,Confirmed,2.0
02-16-2020,China,Shanghai,_,Recovered,16.0
02-16-2020,China,Hebei,_,Confirmed,9.0
02-16-2020,China,Hebei,_,Recovered,4.0
02-16-2020,China,Fujian,_,Confirmed,2.0
02-16-2020,China,Fujian,_,Recovered,11.0
02-16-2020,China,Guangxi,_,Confirmed,2.0
02-16-2020,China,Guangxi,_,Recovered,5.0
02-16-2020,China,Shaanxi,_,Confirmed,4.0
02-16-2020,China,Shaanxi,_,Recovered,11.0
02-16-2020,China,Yunnan,_,Confirmed,3.0
02-16-2020,China,Hainan,_,Recovered,13.0
02-16-2020,China,Guizhou,_,Confirmed,1.0
02-16-2020,China,Guizhou,_,Recovered,5.0
02-16-2020,China,Shanxi,_,Confirmed,1.0
02-16-2020,China,Shanxi,_,Recovered,4.0
02-16-2020,China,Tianjin,_,Confirmed,2.0
02-16-2020,China,Tianjin,_,Recovered,8.0
02-16-2020,China,Liaoning,_,Confirmed,2.0
02-16-2020,China,Liaoning,_,Recovered,9.0
02-16-2020,China,Gansu,_,Recovered,5.0
02-16-2020,China,Jilin,_,Confirmed,1.0
02-16-2020,China,Jilin,_,Recovered,4.0
02-16-2020,Singapore,_,_,Confirmed,3.0
02-16-2020,China,Xinjiang,_,Confirmed,1.0
02-16-2020,China,Xinjiang,_,Recovered,2.0
02-16-2020,China,Inner Mongolia,_,Confirmed,2.0
02-16-2020,China,Inner Mongolia,_,Recovered,1.0
02-16-2020,Japan,_,_,Confirmed,16.0
02-16-2020,Hong Kong,Hong Kong,_,Confirmed,1.0
02-16-2020,Hong Kong,Hong Kong,_,Recovered,1.0
02-16-2020,Thailand,_,_,Confirmed,1.0
02-16-2020,Thailand,_,_,Recovered,2.0
02-16-2020,South Korea,_,_,Confirmed,1.0
02-16-2020,Taiwan,Taiwan,_,Confirmed,2.0
02-16-2020,Taiwan,Taiwan,_,Deaths,1.0
02-16-2020,Macau,Macau,_,Recovered,2.0
02-16-2020,UK,_,_,Recovered,7.0
02-16-2020,United Arab Emirates,_,_,Confirmed,1.0
02-16-2020,United Arab Emirates,_,_,Recovered,1.0
02-16-2020,India,_,_,Recovered,3.0
02-17-2020,China,Hubei,_,Confirmed,1807.0
02-17-2020,China,Hubei,_,Deaths,93.0
02-17-2020,China,Hubei,_,Recovered,1223.0
02-17-2020,China,Guangdong,_,Confirmed,6.0
02-17-2020,China,Guangdong,_,Deaths,2.0
02-17-2020,China,Guangdong,_,Recovered,59.0
02-17-2020,China,Henan,_,Confirmed,15.0
02-17-2020,China,Henan,_,Deaths,3.0
02-17-2020,China,Henan,_,Recovered,69.0
02-17-2020,China,Zhejiang,_,Confirmed,4.0
02-17-2020,China,Zhejiang,_,Recovered,51.0
02-17-2020,China,Hunan,_,Confirmed,2.0
02-17-2020,China,Hunan,_,Recovered,34.0
02-17-2020,China,Anhui,_,Confirmed,11.0
02-17-2020,China,Anhui,_,Recovered,25.0
02-17-2020,China,Jiangxi,_,Confirmed,5.0
02-17-2020,China,Jiangxi,_,Recovered,35.0
02-17-2020,China,Jiangsu,_,Confirmed,9.0
02-17-2020,China,Jiangsu,_,Recovered,40.0
02-17-2020,China,Chongqing,_,Confirmed,2.0
02-17-2020,China,Chongqing,_,Recovered,18.0
02-17-2020,China,Shandong,_,Confirmed,4.0
02-17-2020,China,Shandong,_,Recovered,18.0
02-17-2020,China,Sichuan,_,Confirmed,14.0
02-17-2020,China,Sichuan,_,Recovered,25.0
02-17-2020,China,Heilongjiang,_,Confirmed,12.0
02-17-2020,China,Heilongjiang,_,Recovered,6.0
02-17-2020,Others,Diamond Princess cruise ship,_,Confirmed,99.0
02-17-2020,China,Beijing,_,Confirmed,1.0
02-17-2020,China,Beijing,_,Recovered,6.0
02-17-2020,China,Shanghai,_,Confirmed,5.0
02-17-2020,China,Shanghai,_,Recovered,21.0
02-17-2020,China,Hebei,_,Confirmed,1.0
02-17-2020,China,Hebei,_,Recovered,17.0
02-17-2020,China,Fujian,_,Confirmed,3.0
02-17-2020,China,Fujian,_,Recovered,8.0
02-17-2020,China,Shaanxi,_,Confirmed,4.0
02-17-2020,China,Shaanxi,_,Recovered,8.0
02-17-2020,China,Guangxi,_,Confirmed,1.0
02-17-2020,China,Guangxi,_,Recovered,4.0
02-17-2020,China,Yunnan,_,Recovered,5.0
02-17-2020,China,Hainan,_,Confirmed,1.0
02-17-2020,China,Hainan,_,Recovered,7.0
02-17-2020,China,Guizhou,_,Confirmed,2.0
02-17-2020,China,Guizhou,_,Recovered,11.0
02-17-2020,China,Shanxi,_,Confirmed,1.0
02-17-2020,China,Shanxi,_,Recovered,3.0
02-17-2020,China,Tianjin,_,Confirmed,1.0
02-17-2020,China,Tianjin,_,Recovered,1.0
02-17-2020,China,Liaoning,_,Recovered,3.0
02-17-2020,China,Gansu,_,Confirmed,1.0
02-17-2020,China,Gansu,_,Recovered,4.0
02-17-2020,China,Jilin,_,Recovered,4.0
02-17-2020,Singapore,_,_,Confirmed,2.0
02-17-2020,Singapore,_,_,Recovered,6.0
02-17-2020,China,Xinjiang,_,Confirmed,4.0
02-17-2020,China,Inner Mongolia,_,Confirmed,2.0
02-17-2020,China,Ningxia,_,Recovered,2.0
02-17-2020,Japan,_,_,Confirmed,7.0
02-17-2020,Hong Kong,Hong Kong,_,Confirmed,3.0
02-17-2020,Thailand,_,_,Confirmed,1.0
02-17-2020,Thailand,_,_,Recovered,1.0
02-17-2020,South Korea,_,_,Confirmed,1.0
02-17-2020,South Korea,_,_,Recovered,1.0
02-17-2020,Taiwan,Taiwan,_,Confirmed,2.0
02-17-2020,Canada,British Columbia,_,Confirmed,1.0
02-17-2020,Australia,South Australia,_,Recovered,2.0
02-17-2020,Belgium,_,_,Recovered,1.0
02-18-2020,China,Hubei,_,Confirmed,1693.0
02-18-2020,China,Hubei,_,Deaths,132.0
02-18-2020,China,Hubei,_,Recovered,1266.0
02-18-2020,China,Guangdong,_,Confirmed,6.0
02-18-2020,China,Guangdong,_,Recovered,41.0
