Date,Country,State,Status,Value
04-01-2020,Chile,_,Confirmed,293.0
04-01-2020,Chile,_,Deaths,4.0
04-01-2020,Chile,_,Recovered,78.0
04-01-2020,Colombia,_,Confirmed,159.0
04-01-2020,Colombia,_,Deaths,1.0
04-01-2020,Colombia,_,Recovered,8.0
04-01-2020,Congo (Kinshasa),_,Confirmed,11.0
04-01-2020,Congo (Kinshasa),_,Deaths,1.0
04-01-2020,Congo (Kinshasa),_,Recovered,1.0
04-01-2020,Costa Rica,_,Confirmed,28.0
04-01-2020,Cote d'Ivoire,_,Confirmed,11.0
04-01-2020,Cote d'Ivoire,_,Recovered,2.0
04-01-2020,Croatia,_,Confirmed,96.0
04-01-2020,Croatia,_,Recovered,6.0
04-01-2020,Cuba,_,Confirmed,26.0
04-01-2020,Cuba,_,Recovered,4.0
04-01-2020,Cyprus,_,Confirmed,58.0
04-01-2020,Cyprus,_,Deaths,1.0
04-01-2020,Cyprus,_,Recovered,5.0
04-01-2020,Czechia,_,Confirmed,200.0
04-01-2020,Czechia,_,Deaths,8.0
04-01-2020,Czechia,_,Recovered,16.0
04-01-2020,Denmark,_,Confirmed,247.0
04-01-2020,Denmark,_,Deaths,14.0
04-01-2020,Denmark,_,Recovered,893.0
04-01-2020,Diamond Princess,_,Deaths,1.0
04-01-2020,Djibouti,_,Confirmed,3.0
04-01-2020,Dominican Republic,_,Confirmed,175.0
04-01-2020,Dominican Republic,_,Deaths,6.0
04-01-2020,Dominican Republic,_,Recovered,4.0
04-01-2020,Ecuador,_,Confirmed,508.0
04-01-2020,Ecuador,_,Deaths,18.0
04-01-2020,Ecuador,_,Recovered,4.0
04-01-2020,Egypt,_,Confirmed,69.0
04-01-2020,Egypt,_,Deaths,6.0
04-01-2020,Egypt,_,Recovered,22.0
04-01-2020,Equatorial Guinea,_,Confirmed,3.0
04-01-2020,Estonia,_,Confirmed,34.0
04-01-2020,Estonia,_,Deaths,1.0
04-01-2020,Estonia,_,Recovered,7.0
04-01-2020,Ethiopia,_,Confirmed,3.0
04-01-2020,Finland,_,Confirmed,28.0
04-01-2020,France,_,Confirmed,4861.0
04-01-2020,France,_,Deaths,509.0
04-01-2020,France,_,Recovered,1490.0
04-01-2020,Gabon,_,Confirmed,2.0
04-01-2020,Gambia,_,Recovered,2.0
04-01-2020,Georgia,_,Confirmed,7.0
04-01-2020,Georgia,_,Recovered,2.0
04-01-2020,Germany,_,Confirmed,6064.0
04-01-2020,Germany,_,Deaths,145.0
04-01-2020,Germany,_,Recovered,2600.0
04-01-2020,Ghana,_,Confirmed,34.0
04-01-2020,Greece,_,Confirmed,101.0
04-01-2020,Greece,_,Deaths,1.0
04-01-2020,Guatemala,_,Confirmed,1.0
04-01-2020,Guinea,_,Confirmed,8.0
04-01-2020,Guinea-Bissau,_,Confirmed,1.0
04-01-2020,Guyana,_,Confirmed,7.0
04-01-2020,Haiti,_,Confirmed,1.0
04-01-2020,Honduras,_,Confirmed,31.0
04-01-2020,Honduras,_,Deaths,3.0
04-01-2020,Hungary,_,Confirmed,33.0
04-01-2020,Hungary,_,Deaths,4.0
04-01-2020,Hungary,_,Recovered,3.0
04-01-2020,Iceland,_,Confirmed,85.0
04-01-2020,Iceland,_,Recovered,27.0
04-01-2020,India,_,Confirmed,601.0
04-01-2020,India,_,Deaths,23.0
04-01-2020,India,_,Recovered,25.0
04-01-2020,Indonesia,_,Confirmed,149.0
04-01-2020,Indonesia,_,Deaths,21.0
04-01-2020,Indonesia,_,Recovered,22.0
04-01-2020,Iran,_,Confirmed,2988.0
04-01-2020,Iran,_,Deaths,138.0
04-01-2020,Iran,_,Recovered,817.0
04-01-2020,Iraq,_,Confirmed,34.0
04-01-2020,Iraq,_,Deaths,2.0
04-01-2020,Iraq,_,Recovered,12.0
04-01-2020,Ireland,_,Confirmed,212.0
04-01-2020,Ireland,_,Deaths,14.0
04-01-2020,Israel,_,Confirmed,734.0
04-01-2020,Israel,_,Deaths,6.0
04-01-2020,Israel,_,Recovered,17.0
04-01-2020,Italy,_,Confirmed,4782.0
04-01-2020,Italy,_,Deaths,727.0
04-01-2020,Italy,_,Recovered,1118.0
04-01-2020,Jamaica,_,Confirmed,8.0
04-01-2020,Jamaica,_,Deaths,2.0
04-01-2020,Japan,_,Confirmed,225.0
04-01-2020,Japan,_,Deaths,1.0
04-01-2020,Japan,_,Recovered,48.0
04-01-2020,Jordan,_,Confirmed,4.0
04-01-2020,Jordan,_,Recovered,6.0
04-01-2020,Kazakhstan,_,Confirmed,37.0
04-01-2020,Kazakhstan,_,Deaths,1.0
04-01-2020,Kazakhstan,_,Recovered,2.0
04-01-2020,Kenya,_,Confirmed,22.0
04-01-2020,Kenya,_,Recovered,2.0
04-01-2020,"Korea, South",_,Confirmed,101.0
04-01-2020,"Korea, South",_,Deaths,3.0
04-01-2020,"Korea, South",_,Recovered,159.0
04-01-2020,Kosovo,_,Confirmed,13.0
04-01-2020,Kosovo,_,Recovered,4.0
04-01-2020,Kuwait,_,Confirmed,28.0
04-01-2020,Kuwait,_,Recovered,7.0
04-01-2020,Kyrgyzstan,_,Confirmed,4.0
04-01-2020,Laos,_,Confirmed,1.0
04-01-2020,Latvia,_,Confirmed,48.0
04-01-2020,Lebanon,_,Confirmed,9.0
04-01-2020,Lebanon,_,Deaths,2.0
04-01-2020,Lebanon,_,Recovered,6.0
04-01-2020,Liberia,_,Confirmed,3.0
04-01-2020,Lithuania,_,Confirmed,44.0
04-01-2020,Luxembourg,_,Confirmed,141.0
04-01-2020,Luxembourg,_,Deaths,6.0
04-01-2020,MS Zaandam,_,Confirmed,7.0
04-01-2020,MS Zaandam,_,Deaths,2.0
04-01-2020,Malaysia,_,Confirmed,142.0
04-01-2020,Malaysia,_,Deaths,2.0
04-01-2020,Malaysia,_,Recovered,108.0
04-01-2020,Maldives,_,Confirmed,1.0
04-01-2020,Mali,_,Confirmed,3.0
04-01-2020,Mali,_,Deaths,1.0
04-01-2020,Malta,_,Confirmed,19.0
04-01-2020,Mauritius,_,Confirmed,18.0
04-01-2020,Mauritius,_,Deaths,1.0
04-01-2020,Mexico,_,Confirmed,121.0
04-01-2020,Mexico,_,Deaths,1.0
04-01-2020,Moldova,_,Confirmed,70.0
04-01-2020,Moldova,_,Deaths,1.0
04-01-2020,Moldova,_,Recovered,5.0
04-01-2020,Monaco,_,Confirmed,3.0
04-01-2020,Mongolia,_,Confirmed,2.0
04-01-2020,Montenegro,_,Confirmed,14.0
04-01-2020,Morocco,_,Confirmed,37.0
04-01-2020,Morocco,_,Deaths,3.0
04-01-2020,Morocco,_,Recovered,5.0
04-01-2020,Mozambique,_,Confirmed,2.0
04-01-2020,Namibia,_,Confirmed,3.0
04-01-2020,Netherlands,_,Confirmed,1019.0
04-01-2020,Netherlands,_,Deaths,134.0
04-01-2020,New Zealand,_,Confirmed,61.0
04-01-2020,New Zealand,_,Recovered,9.0
04-01-2020,Niger,_,Confirmed,47.0
04-01-2020,Niger,_,Deaths,2.0
04-01-2020,Nigeria,_,Confirmed,39.0
04-01-2020,Nigeria,_,Recovered,1.0
04-01-2020,North Macedonia,_,Confirmed,25.0
04-01-2020,North Macedonia,_,Deaths,2.0
04-01-2020,North Macedonia,_,Recovered,5.0
04-01-2020,Norway,_,Confirmed,222.0
04-01-2020,Norway,_,Deaths,5.0
04-01-2020,Oman,_,Confirmed,18.0
04-01-2020,Pakistan,_,Confirmed,180.0
04-01-2020,Pakistan,_,Deaths,1.0
04-01-2020,Pakistan,_,Recovered,18.0
04-01-2020,Paraguay,_,Confirmed,4.0
04-01-2020,Peru,_,Confirmed,258.0
04-01-2020,Peru,_,Deaths,8.0
04-01-2020,Philippines,_,Confirmed,227.0
04-01-2020,Philippines,_,Deaths,8.0
04-01-2020,Philippines,_,Recovered,1.0
04-01-2020,Poland,_,Confirmed,243.0
04-01-2020,Poland,_,Deaths,10.0
04-01-2020,Poland,_,Recovered,40.0
04-01-2020,Portugal,_,Confirmed,808.0
04-01-2020,Portugal,_,Deaths,27.0
04-01-2020,Qatar,_,Confirmed,54.0
04-01-2020,Qatar,_,Recovered,9.0
04-01-2020,Romania,_,Confirmed,215.0
04-01-2020,Romania,_,Deaths,10.0
04-01-2020,Romania,_,Recovered,32.0
04-01-2020,Russia,_,Confirmed,440.0
04-01-2020,Russia,_,Deaths,7.0
04-01-2020,Russia,_,Recovered,69.0
04-01-2020,Rwanda,_,Confirmed,7.0
04-01-2020,Saudi Arabia,_,Confirmed,157.0
04-01-2020,Saudi Arabia,_,Deaths,6.0
04-01-2020,Saudi Arabia,_,Recovered,99.0
04-01-2020,Senegal,_,Confirmed,15.0
04-01-2020,Senegal,_,Deaths,1.0
04-01-2020,Senegal,_,Recovered,5.0
04-01-2020,Serbia,_,Confirmed,160.0
04-01-2020,Serbia,_,Deaths,12.0
04-01-2020,Sierra Leone,_,Confirmed,1.0
04-01-2020,Singapore,_,Confirmed,74.0
04-01-2020,Singapore,_,Recovered,5.0
04-01-2020,Slovakia,_,Confirmed,37.0
04-01-2020,Slovakia,_,Deaths,1.0
04-01-2020,Slovenia,_,Confirmed,39.0
04-01-2020,South Africa,_,Confirmed,27.0
04-01-2020,South Africa,_,Recovered,19.0
04-01-2020,Spain,_,Confirmed,8195.0
04-01-2020,Spain,_,Deaths,923.0
04-01-2020,Spain,_,Recovered,3388.0
04-01-2020,Sri Lanka,_,Confirmed,3.0
04-01-2020,Sri Lanka,_,Deaths,1.0
04-01-2020,Sri Lanka,_,Recovered,4.0
04-01-2020,Sudan,_,Recovered,1.0
04-01-2020,Suriname,_,Confirmed,1.0
04-01-2020,Sweden,_,Confirmed,512.0
04-01-2020,Sweden,_,Deaths,59.0
04-01-2020,Sweden,_,Recovered,87.0
04-01-2020,Switzerland,_,Confirmed,1163.0
04-01-2020,Switzerland,_,Deaths,55.0
04-01-2020,Switzerland,_,Recovered,1144.0
04-01-2020,Taiwan*,_,Confirmed,7.0
04-01-2020,Tanzania,_,Confirmed,1.0
04-01-2020,Thailand,_,Confirmed,120.0
04-01-2020,Thailand,_,Deaths,2.0
04-01-2020,Thailand,_,Recovered,163.0
04-01-2020,Togo,_,Confirmed,2.0
04-01-2020,Togo,_,Deaths,1.0
04-01-2020,Trinidad and Tobago,_,Confirmed,3.0
04-01-2020,Trinidad and Tobago,_,Deaths,2.0
04-01-2020,Tunisia,_,Confirmed,29.0
04-01-2020,Tunisia,_,Deaths,2.0
04-01-2020,Tunisia,_,Recovered,2.0
04-01-2020,Turkey,_,Confirmed,2148.0
04-01-2020,Turkey,_,Deaths,63.0
04-01-2020,Turkey,_,Recovered,90.0
04-01-2020,Ukraine,_,Confirmed,149.0
04-01-2020,Ukraine,_,Deaths,3.0
04-01-2020,Ukraine,_,Recovered,3.0
04-01-2020,United Arab Emirates,_,Confirmed,150.0
04-01-2020,United Arab Emirates,_,Deaths,2.0
04-01-2020,United Kingdom,_,Confirmed,4324.0
04-01-2020,United Kingdom,_,Deaths,563.0
04-01-2020,Uruguay,_,Deaths,1.0
04-01-2020,Uzbekistan,_,Confirmed,9.0
04-01-2020,Uzbekistan,_,Recovered,5.0
04-01-2020,Venezuela,_,Confirmed,8.0
04-01-2020,Venezuela,_,Recovered,2.0
04-01-2020,Vietnam,_,Confirmed,6.0
04-01-2020,Vietnam,_,Recovered,5.0
04-01-2020,West Bank and Gaza,_,Confirmed,15.0
04-01-2020,Zambia,_,Confirmed,1.0
04-02-2020,United States of America,South Carolina,Confirmed,261.0
04-02-2020,United States of America,South Carolina,Deaths,5.0
04-02-2020,United States of America,Louisiana,Confirmed,2735.0
04-02-2020,United States of America,Louisiana,Deaths,37.0
04-02-2020,United States of America,Virginia,Confirmed,223.0
04-02-2020,United States of America,Virginia,Deaths,7.0
04-02-2020,United States of America,Idaho,Confirmed,210.0
04-02-2020,United States of America,Iowa,Confirmed,67.0
04-02-2020,United States of America,Iowa,Deaths,2.0
04-02-2020,United States of America,Missouri,Confirmed,244.0
04-02-2020,United States of America,Missouri,Deaths,4.0
04-02-2020,United States of America,Oklahoma,Confirmed,160.0
04-02-2020,United States of America,Oklahoma,Deaths,4.0
04-02-2020,United States of America,Colorado,Confirmed,360.0
04-02-2020,United States of America,Colorado,Deaths,11.0
04-02-2020,United States of America,Illinois,Confirmed,715.0
04-02-2020,United States of America,Illinois,Deaths,22.0
04-02-2020,United States of America,Indiana,Confirmed,474.0
04-02-2020,United States of America,Indiana,Deaths,13.0
04-02-2020,United States of America,Mississippi,Confirmed,104.0
04-02-2020,United States of America,Mississippi,Deaths,4.0
04-02-2020,United States of America,Nebraska,Confirmed,36.0
04-02-2020,United States of America,Nebraska,Deaths,1.0
04-02-2020,United States of America,Pennsylvania,Confirmed,1259.0
04-02-2020,United States of America,Pennsylvania,Deaths,16.0
04-02-2020,United States of America,Washington,Confirmed,781.0
04-02-2020,United States of America,Washington,Deaths,37.0
04-02-2020,United States of America,Wisconsin,Confirmed,192.0
04-02-2020,United States of America,Wisconsin,Deaths,11.0
04-02-2020,United States of America,Vermont,Confirmed,17.0
04-02-2020,United States of America,Vermont,Deaths,1.0
04-02-2020,United States of America,Florida,Confirmed,2052.0
04-02-2020,United States of America,Florida,Deaths,77.0
04-02-2020,United States of America,North Carolina,Confirmed,302.0
04-02-2020,United States of America,North Carolina,Deaths,7.0
04-02-2020,United States of America,California,Confirmed,1374.0
04-02-2020,United States of America,California,Deaths,39.0
04-02-2020,United States of America,New York,Confirmed,8558.0
04-02-2020,United States of America,New York,Deaths,432.0
04-02-2020,United States of America,Wyoming,Confirmed,20.0
04-02-2020,United States of America,Michigan,Confirmed,1476.0
04-02-2020,United States of America,Michigan,Deaths,82.0
04-02-2020,United States of America,Maryland,Confirmed,345.0
04-02-2020,United States of America,Maryland,Deaths,5.0
04-02-2020,United States of America,Kentucky,Confirmed,138.0
04-02-2020,United States of America,Kentucky,Deaths,13.0
04-02-2020,United States of America,Ohio,Confirmed,354.0
04-02-2020,United States of America,Ohio,Deaths,16.0
04-02-2020,United States of America,Alaska,Confirmed,11.0
04-02-2020,United States of America,Kansas,Confirmed,68.0
04-02-2020,United States of America,Kansas,Deaths,2.0
04-02-2020,United States of America,Tennessee,Deaths,12.0
04-02-2020,United States of America,Texas,Confirmed,714.0
04-02-2020,United States of America,Texas,Deaths,11.0
04-02-2020,United States of America,Maine,Confirmed,73.0
04-02-2020,United States of America,Maine,Deaths,2.0
04-02-2020,United States of America,Minnesota,Confirmed,53.0
04-02-2020,United States of America,Minnesota,Deaths,1.0
04-02-2020,United States of America,Arizona,Confirmed,185.0
04-02-2020,United States of America,Arizona,Deaths,3.0
04-02-2020,United States of America,Georgia,Confirmed,710.0
04-02-2020,United States of America,Georgia,Deaths,24.0
04-02-2020,United States of America,Arkansas,Confirmed,59.0
04-02-2020,United States of America,Arkansas,Deaths,2.0
04-02-2020,United States of America,New Jersey,Confirmed,3335.0
04-02-2020,United States of America,New Jersey,Deaths,182.0
04-02-2020,United States of America,South Dakota,Confirmed,36.0
04-02-2020,United States of America,Alabama,Confirmed,173.0
04-02-2020,United States of America,Alabama,Deaths,5.0
04-02-2020,United States of America,West Virginia,Confirmed,25.0
04-02-2020,United States of America,West Virginia,Deaths,1.0
04-02-2020,United States of America,North Dakota,Confirmed,17.0
04-02-2020,United States of America,Massachusetts,Confirmed,1228.0
04-02-2020,United States of America,Massachusetts,Deaths,32.0
04-02-2020,United States of America,Oregon,Confirmed,90.0
04-02-2020,United States of America,Oregon,Deaths,2.0
04-02-2020,United States of America,New Mexico,Confirmed,48.0
04-02-2020,United States of America,New Mexico,Deaths,1.0
04-02-2020,United States of America,Utah,Confirmed,204.0
04-02-2020,United States of America,Utah,Deaths,2.0
04-02-2020,United States of America,Rhode Island,Confirmed,91.0
04-02-2020,United States of America,Rhode Island,Deaths,2.0
04-02-2020,United States of America,Montana,Confirmed,33.0
04-02-2020,United States of America,Nevada,Confirmed,184.0
04-02-2020,United States of America,Nevada,Deaths,7.0
04-02-2020,United States of America,District of Columbia,Confirmed,67.0
04-02-2020,United States of America,District of Columbia,Deaths,3.0
04-02-2020,United States of America,Connecticut,Confirmed,267.0
04-02-2020,United States of America,Connecticut,Deaths,27.0
04-02-2020,United States of America,Hawaii,Confirmed,32.0
04-02-2020,United States of America,Delaware,Confirmed,25.0
04-02-2020,United States of America,Delaware,Deaths,1.0
04-02-2020,Canada,Alberta,Confirmed,215.0
04-02-2020,Canada,Alberta,Deaths,4.0
04-02-2020,United Kingdom,Anguilla,Confirmed,1.0
04-02-2020,Netherlands,Aruba,Confirmed,5.0
04-02-2020,Australia,Australian Capital Territory,Confirmed,3.0
04-02-2020,Australia,Australian Capital Territory,Recovered,3.0
04-02-2020,China,Beijing,Confirmed,2.0
04-02-2020,China,Beijing,Recovered,6.0
04-02-2020,United Kingdom,Bermuda,Confirmed,3.0
04-02-2020,United Kingdom,Bermuda,Recovered,1.0
04-02-2020,Netherlands,Sint Eustatius and Saba,Confirmed,2.0
04-02-2020,Canada,British Columbia,Confirmed,108.0
04-02-2020,Canada,British Columbia,Deaths,7.0
04-02-2020,United Kingdom,Cayman Islands,Confirmed,6.0
04-02-2020,United Kingdom,Channel Islands,Confirmed,21.0
04-02-2020,Denmark,Faroe Islands,Confirmed,4.0
04-02-2020,Denmark,Faroe Islands,Recovered,6.0
04-02-2020,China,Fujian,Recovered,1.0
04-02-2020,United Kingdom,Gibraltar,Confirmed,7.0
04-02-2020,United Kingdom,Gibraltar,Recovered,12.0
04-02-2020,France,Guadeloupe,Confirmed,3.0
04-02-2020,United States of America,Guam,Confirmed,5.0
04-02-2020,China,Guangdong,Confirmed,6.0
04-02-2020,China,Guangdong,Recovered,8.0
04-02-2020,China,Guangxi,Recovered,2.0
04-02-2020,China,Hebei,Confirmed,2.0
04-02-2020,China,Heilongjiang,Confirmed,4.0
04-02-2020,China,Hong Kong,Confirmed,37.0
04-02-2020,China,Hubei,Deaths,6.0
04-02-2020,China,Hubei,Recovered,145.0
04-02-2020,China,Hunan,Confirmed,1.0
04-02-2020,China,Inner Mongolia,Confirmed,6.0
04-02-2020,United Kingdom,Isle of Man,Confirmed,27.0
04-02-2020,China,Jiangsu,Confirmed,1.0
04-02-2020,China,Liaoning,Confirmed,1.0
04-02-2020,Canada,Manitoba,Confirmed,40.0
04-02-2020,France,Martinique,Confirmed,3.0
04-02-2020,France,Mayotte,Confirmed,22.0
04-02-2020,Canada,New Brunswick,Confirmed,10.0
04-02-2020,France,New Caledonia,Confirmed,2.0
04-02-2020,France,New Caledonia,Recovered,1.0
04-02-2020,Australia,New South Wales,Confirmed,116.0
04-02-2020,Australia,New South Wales,Deaths,1.0
04-02-2020,Canada,Newfoundland and Labrador,Confirmed,8.0
04-02-2020,Australia,Northern Territory,Confirmed,2.0
04-02-2020,Canada,Nova Scotia,Confirmed,20.0
04-02-2020,Canada,Ontario,Confirmed,401.0
04-02-2020,Canada,Ontario,Deaths,16.0
04-02-2020,Canada,Prince Edward Island,Confirmed,1.0
04-02-2020,United States of America,Puerto Rico,Confirmed,30.0
04-02-2020,United States of America,Puerto Rico,Deaths,1.0
04-02-2020,Canada,Quebec,Confirmed,907.0
04-02-2020,Canada,Quebec,Deaths,3.0
04-02-2020,Australia,Queensland,Confirmed,54.0
04-02-2020,Australia,Queensland,Deaths,2.0
04-02-2020,Canada,Recovered,Recovered,411.0
04-02-2020,United States of America,Recovered,Recovered,527.0
04-02-2020,France,Reunion,Confirmed,27.0
04-02-2020,Canada,Saskatchewan,Confirmed,13.0
04-02-2020,China,Shandong,Confirmed,1.0
04-02-2020,China,Shanghai,Confirmed,6.0
04-02-2020,China,Shanghai,Recovered,2.0
04-02-2020,China,Sichuan,Confirmed,2.0
04-02-2020,Netherlands,Sint Maarten,Confirmed,2.0
04-02-2020,France,St Martin,Confirmed,7.0
04-02-2020,Australia,Tasmania,Confirmed,3.0
04-02-2020,Australia,Victoria,Confirmed,68.0
04-02-2020,Australia,Victoria,Deaths,1.0
04-02-2020,Australia,Victoria,Recovered,79.0
04-02-2020,Australia,Western Australia,Confirmed,8.0
04-02-2020,Australia,Western Australia,Recovered,16.0
04-02-2020,Canada,Yukon,Confirmed,1.0
04-02-2020,China,Yunnan,Confirmed,1.0
04-02-2020,China,Zhejiang,Confirmed,1.0
04-02-2020,China,Zhejiang,Recovered,2.0
04-02-2020,Afghanistan,_,Confirmed,36.0
04-02-2020,Afghanistan,_,Deaths,2.0
04-02-2020,Afghanistan,_,Recovered,5.0
04-02-2020,Albania,_,Confirmed,18.0
04-02-2020,Albania,_,Deaths,1.0
04-02-2020,Albania,_,Recovered,9.0
04-02-2020,Algeria,_,Confirmed,139.0
04-02-2020,Algeria,_,Deaths,28.0
04-02-2020,Andorra,_,Confirmed,38.0
04-02-2020,Andorra,_,Deaths,1.0
04-02-2020,Antigua and Barbuda,_,Confirmed,2.0
04-02-2020,Argentina,_,Confirmed,79.0
04-02-2020,Argentina,_,Deaths,8.0
04-02-2020,Argentina,_,Recovered,8.0
04-02-2020,Armenia,_,Confirmed,92.0
04-02-2020,Armenia,_,Deaths,3.0
04-02-2020,Armenia,_,Recovered,2.0
04-02-2020,Austria,_,Confirmed,418.0
04-02-2020,Austria,_,Deaths,12.0
04-02-2020,Austria,_,Recovered,313.0
04-02-2020,Azerbaijan,_,Confirmed,41.0
04-02-2020,Bahamas,_,Confirmed,3.0
04-02-2020,Bahrain,_,Confirmed,74.0
04-02-2020,Bahrain,_,Recovered,44.0
04-02-2020,Bangladesh,_,Confirmed,2.0
04-02-2020,Barbados,_,Confirmed,12.0
04-02-2020,Belarus,_,Confirmed,141.0
04-02-2020,Belarus,_,Deaths,2.0
04-02-2020,Belgium,_,Confirmed,1384.0
04-02-2020,Belgium,_,Deaths,183.0
04-02-2020,Belgium,_,Recovered,363.0
04-02-2020,Bhutan,_,Confirmed,1.0
04-02-2020,Bhutan,_,Recovered,1.0
04-02-2020,Bolivia,_,Confirmed,8.0
04-02-2020,Bolivia,_,Deaths,1.0
04-02-2020,Bosnia and Herzegovina,_,Confirmed,74.0
04-02-2020,Bosnia and Herzegovina,_,Deaths,3.0
04-02-2020,Bosnia and Herzegovina,_,Recovered,1.0
04-02-2020,Brazil,_,Confirmed,1208.0
04-02-2020,Brazil,_,Deaths,84.0
04-02-2020,Brunei,_,Confirmed,2.0
04-02-2020,Brunei,_,Recovered,4.0
04-02-2020,Bulgaria,_,Confirmed,35.0
04-02-2020,Bulgaria,_,Recovered,5.0
04-02-2020,Burkina Faso,_,Confirmed,6.0
04-02-2020,Burkina Faso,_,Recovered,4.0
04-02-2020,Burma,_,Confirmed,5.0
04-02-2020,Burundi,_,Confirmed,1.0
04-02-2020,Cambodia,_,Confirmed,1.0
04-02-2020,Cambodia,_,Recovered,9.0
04-02-2020,Cameroon,_,Confirmed,73.0
04-02-2020,Cameroon,_,Deaths,1.0
04-02-2020,Chad,_,Confirmed,1.0
04-02-2020,Chile,_,Confirmed,373.0
04-02-2020,Chile,_,Deaths,2.0
04-02-2020,Chile,_,Recovered,101.0
04-02-2020,Colombia,_,Confirmed,96.0
04-02-2020,Colombia,_,Deaths,2.0
04-02-2020,Colombia,_,Recovered,16.0
04-02-2020,Congo (Brazzaville),_,Confirmed,3.0
04-02-2020,Congo (Brazzaville),_,Deaths,2.0
04-02-2020,Congo (Brazzaville),_,Recovered,2.0
04-02-2020,Congo (Kinshasa),_,Confirmed,25.0
04-02-2020,Congo (Kinshasa),_,Deaths,4.0
04-02-2020,Costa Rica,_,Confirmed,21.0
04-02-2020,Costa Rica,_,Recovered,2.0
04-02-2020,Cote d'Ivoire,_,Confirmed,4.0
04-02-2020,Cote d'Ivoire,_,Recovered,6.0
04-02-2020,Croatia,_,Confirmed,48.0
04-02-2020,Croatia,_,Deaths,1.0
04-02-2020,Croatia,_,Recovered,15.0
04-02-2020,Cuba,_,Confirmed,21.0
04-02-2020,Cuba,_,Recovered,1.0
04-02-2020,Cyprus,_,Confirmed,36.0
04-02-2020,Cyprus,_,Deaths,1.0
04-02-2020,Czechia,_,Confirmed,350.0
04-02-2020,Czechia,_,Deaths,5.0
04-02-2020,Czechia,_,Recovered,6.0
04-02-2020,Denmark,_,Confirmed,279.0
04-02-2020,Denmark,_,Deaths,19.0
04-02-2020,Denmark,_,Recovered,195.0
04-02-2020,Diamond Princess,_,Recovered,16.0
04-02-2020,Djibouti,_,Confirmed,7.0
04-02-2020,Dominican Republic,_,Confirmed,96.0
04-02-2020,Dominican Republic,_,Deaths,3.0
04-02-2020,Dominican Republic,_,Recovered,7.0
04-02-2020,Ecuador,_,Confirmed,415.0
04-02-2020,Ecuador,_,Deaths,27.0
04-02-2020,Ecuador,_,Recovered,7.0
04-02-2020,Egypt,_,Confirmed,86.0
04-02-2020,Egypt,_,Deaths,6.0
04-02-2020,Egypt,_,Recovered,22.0
04-02-2020,El Salvador,_,Confirmed,9.0
04-02-2020,El Salvador,_,Deaths,1.0
04-02-2020,Eritrea,_,Confirmed,7.0
04-02-2020,Estonia,_,Confirmed,79.0
04-02-2020,Estonia,_,Deaths,6.0
04-02-2020,Estonia,_,Recovered,12.0
04-02-2020,Ethiopia,_,Recovered,1.0
04-02-2020,Fiji,_,Confirmed,2.0
04-02-2020,Finland,_,Confirmed,72.0
04-02-2020,Finland,_,Deaths,2.0
04-02-2020,Finland,_,Recovered,290.0
04-02-2020,France,_,Confirmed,2116.0
04-02-2020,France,_,Deaths,1355.0
04-02-2020,France,_,Recovered,1494.0
04-02-2020,Gabon,_,Confirmed,3.0
04-02-2020,Georgia,_,Confirmed,17.0
04-02-2020,Georgia,_,Recovered,3.0
04-02-2020,Germany,_,Confirmed,6922.0
04-02-2020,Germany,_,Deaths,187.0
04-02-2020,Germany,_,Recovered,3740.0
04-02-2020,Ghana,_,Confirmed,9.0
04-02-2020,Greece,_,Confirmed,129.0
04-02-2020,Greece,_,Deaths,3.0
